"id","name","short_name","code","address","phone","email","website","working_hours","x_coordinate","y_coordinate","wgs_longitude","wgs_latitude","institution_type"
357,"UAB ""Vaikystės spalvos""","UAB ""Vaikystės spalvos""","303289591","Perkūnkiemio g. 47","864736953","info@meskakojis.lt","www.meskakojis.lt",,"6067328","578351",,,"School_type_private_playschool"
358,"VšĮ ""Kiškių mokyklėlė""","VšĮ ""Kiškių mokyklėlė""","304065354","Liepų al. 48","861930157","info@kiskiumokyklele.lt","www.kiskiumokyklele.lt",,"6055591","570091",,,"School_type_private_playschool"
359,"VšĮ Lauko darželis","Lauko darželis","303296205","Verkių g. 25A","861122224","info@laukodarzelis.lt","http://laukodarzelis.lt",,"6064411","583121",,,"School_type_private_playschool"
360,"VšĮ ""Musė maišė""","VšĮ ""Musė maišė""","304072683","Žiemgalių g. 13, Vilnius","+37067834310","deimante.ciunyte@gmail.com","www.ademilis.lt",,"6067243","580012",,,"School_type_private_playschool"
361,"VšĮ Žaliasis Valdorfo darželis","Žaliasis Valdorfo darželis","304072060","Pūčkorių g. 13-2","868651766","zaliasisdarzelis@gmail.com",,,"0","0",,,"School_type_private_playschool"
362,"VšĮ ""Bitės lingo""","VšĮ “Bitės lingo“","302588288","Žirmūnų g. 35","861032532","sigita.uk@gmail.com","www.bitelingo.lt",,"6064852","584311",,,"School_type_private_playschool"
363,"VšĮ Tėvystės centras","VšĮ Tėvystės centras","302538698","Dailidžių g. 42","860001845","gamtosdarzelis@gmail.com","www.prieraisiojitevyste.lt",,"6062090","584817",,,"School_type_private_playschool"
364,"VšĮ ""Bebenčiai""","VšĮ “Bebenčiai“","302699203","Garsioji g. 17A","863617681","aleksandra.leontjeva@gmail.com",,,"6059651","587564",,,"School_type_private_playschool"
365,"VšĮ ""Brialda""","VšĮ ""Brialda""","304077335","Romuvos g. 62","867526690","nijoles.darzelis.mokyklele@gmail.com","www.nijoles-darzelis-mokyklele.lt",,"6072980","586881",,,"School_type_private_playschool"
366,"VšĮ ""Jolitos darželis""","Jolitos darželis","302989085","Laisvės pr. 61","868513931","jolitosdarzelis@gmail.com","www.facebook.com/JolitosDarzelis",,"6065313","579499",,,"School_type_private_playschool"
367,"VšĮ ""Augu kūrybingas""","VšĮ ""Augu kūrybingas""","304087468","Turniškių Sodų g. 39","+37066292086","jolanta.mertiniene@gmail.com","www.kaipmiske.lt",,"6069092","586596",,,"School_type_private_playschool"
368,"MB ""Apelsinų pieva plius""","MB “Apelsinų pieva plius“","304082460","Svajonių g. 7, Pašilaičių k.","+37060292171","info@apelsinupieva.lt","www.apelsinupieva.lt",,"0","0",,,"School_type_private_playschool"
369,"UAB ""Tangramo grupė""","UAB ""Tangramo grupė""","301680552","Smolensko g. 10D","+37067633321","info@mazuju-valdos.lt","www.mazuju-valdos.lt",,"6060378","581146","25.258110","54.673310","School_type_private_playschool"
370,"VšĮ ""Vaikystės vėjas""","VšĮ “Vaikystės vėjas“","304078921","Didlaukio g. 88","+37068568333","info@isdykes-vejas.lt","www.isdykes-vejas.lt",,"6066498","581517","25.265570","54.728230","School_type_private_playschool"
371,"VšĮ Koriuko namai (Gabijos g. 38)","VšĮ Koriuko namai (Gabijos g. 38)","303462506","Gabijos g. 38","863815632","darzeliskoriukas@gmail.com","www.koriuko.lt",,"6067336","578890",,,"School_type_private_playschool"
372,"Vaikų darželis „Išminčiukai“","Išminčiukai","303341390","Nemenčinės pl. 64","861844201","info@isminciukai.lt","www.isminciukai.lt",,"6067484","586298",,,"School_type_private_playschool"
373,"VšĮ ""Vėžliukas""","VšĮ ""Vėžliukas""","304452073","Latvių g. 10-2","867617417","info@vezliukas.lt","http://www.vezliukas.lt/",,"6062784","580850",,,"School_type_private_playschool"
374,"SUG ""Auk sveikas""","SUG ""Auk sveikas""","123072287","Pušyno kel. 23","852764645","pusyno.kelias@takas.lt","http://www.pusynokelias.lt/",,"6066616","582724",,,"School_type_private_playschool"
375,"VšĮ ""Vaikystės takas""","VšĮ “Vaikystės takas“ (Traidenio g. 34)","302557111","Traidenio g. 34","+37068509200","info@vaikystestakas.lt",,,"6062283","580547","25.249350","54.690520","School_type_private_playschool"
376,"TEST_Gintarėlis (Popieriaus g. 46A)","TEST_Gintarėlis (Popieriaus g. 46A)","190029389","Popieriaus g. 46A","+37062985923","rastine_@gintarelis.vilnius.lm.lt",,,"6070424","586127",,,"School_type_pension"
379,"Vaikų meninė studija „Diemedis“","Diemedis","191832470","A. Kojelavičiaus g. 1","+37065210534","info@diemedis.lt","http://www.diemedis.lt",,"6062742","587853","25.362780","54.693420","School_type_private_playschool"
380,"VšĮ „Šaltinėlio“ privati mokykla","Šaltinėlio privati mokykla","191715392","J. Basanavičiaus g. 12","+37069882445","mokykla@vkif.lt","http://www.privatimokykla.lt",,"6061173","582157","25.274000","54.680290","School_type_private_playschool"
381,"VšĮ Šiaurės licėjus","VšĮ Šiaurės licėjus","303960460","A. Juozapavičiaus g. 13, Vilnius","+37062673254","info@siaureslicejus.lt","www.siaureslicejus.lt",,"6061839","580978",,,"School_type_private_playschool"
382,"VšĮ Demokratinė mokykla","VšĮ Demokratinė mokykla","303524897","Moksleivių g. 4","+37052608634","info@demokratinemokykla.lt","www.demokratinemokykla.lt",,"6054805","576380","25.182780","54.624000","School_type_private_playschool"
383,"UAB Karalienės Mortos mokykla","UAB Karalienės Mortos mokykla","303033784","Lukšinės g. 29","+370 65672787","marija.lescenko@kmmokykla.lt","www.karalienesmortosmokykla.lt",,"6058380","587606","25.357630","54.654280","School_type_private_playschool"
384,"UAB Vaikystės sodas (Karalienės Mortos sodas)","UAB Vaikystės sodas (Karalienės Mortos sodas)","302602019-384","Lukšinės g. 29, Vilnius","+370 655 42570","info@vaikystes-sodas.lt",,,"6061313","581849",,,"School_type_private_playschool"
387,"UAB Vaikystės sodas (Gedimino sodas)","UAB Vaikystės sodas (Gedimino sodas)","302602019-387","Gedimino pr. 34",,"-",,,"6061984","582131",,,"School_type_private_playschool"
388,"UAB Vaikystės sodas (Lazdynų Pelėdos sodas)","UAB Vaikystės sodas (Lazdynų Pelėdos sodas)","302602019-388","Naujakiemio g. 15A","+37064063435","info@vaikystes-sodas.lt",,,"6066245","582378","25.278870","54.725810","School_type_private_playschool"
393,"UAB Vaikystės sodas (M. K. Čiurlionio sodas)","UAB Vaikystės sodas (M. K. Čiurlionio sodas)","302602019-393","Liubarto g. 17","+37064063435","info@vaikystes-sodas.lt",,,"6062109","580823","25.253580","54.688910","School_type_private_playschool"
395,"UAB Vaikystės sodas (Karaliaus Mindaugo sodas)","UAB Vaikystės sodas (Karaliaus Mindaugo sodas)","302602019-395","Bebrų g. 3","+37064063435","info@vaikystes-sodas.lt",,,"6062918","580661","25.251290","54.696200","School_type_private_playschool"
396,"UAB Vaikystės sodas (Karalienės Mortos sodelis)","UAB Vaikystės sodas (Karalienės Mortos sodelis)","302602019-396","Gervėčių g. 4, Vilnius","8 650 80751","info@vaikystes-sodas.lt",,,"0","0",,,"School_type_private_playschool"
397,"Strazdanėlės (Mokyklos g. 6)","Strazdanėlės (Mokyklos g. 6)","2147483647-682","Mokyklos g. 6","+370 699 83033","petras.kricena@gmail.com",,,"6068366","582195",,,"School_type_private_playschool"
398,"Strazdanėlės","Strazdanėlės","2147483647-683","Gražinos g. 22","+370 699 83033","petras.kricena@gmail.com","www.strazdaneles.lt",,"6065445","585598",,,"School_type_private_playschool"
399,"Vaikų darželis ""Kaip miške""","Kaip miške","2147483647-10191","Žirmūnų g. 139A","866292086","jolanta.mertiniene@gmail.com","http://kaipmiske.lt/",,"6066093","583566",,,"School_type_private_playschool"
400,"Mėnulio pasaka","Mėnulio pasaka","2147483647-10192","Stalupėnų g. 12","868260081","info@menuliopasaka.lt","https://www.menuliopasaka.lt/","","6064348","576766",,,"School_type_private_playschool"
401,"Mažųjų valdos","Mažųjų valdos","2147483647-10193","K. Donelaičio g. 5A","868336420","administracija@mazuju-valdos.lt","http://darželis.mažųjų-valdos.lt/lt/",,"6061082","580842",,,"School_type_private_playschool"
403,"Vilniaus Užupio gimnazija","Užupio gimnazija","2147483647","Gelvonų g. 3 - 2","+37065848929","pilaitukas@vilniuslm.lt",,"7-17","6065283","581002","25.257250","54.717400","School_type_private_playschool"
404,"UAB RD International","UAB RD International","302206557","Kauno g. 6",,"-",,,"6060326","582436",,,"School_type_private_playschool"
405,"VšĮ „Vaikų ateitis“","Vaikų ateitis","124865437","Purienų g. 8",,"-",,,"6066433","590867",,,"School_type_private_playschool"
406,"VšĮ „Mokykla vaikams“","Mokykla vaikams","300513956","Žirmūnų g. 139A",,"-",,,"6066091","583569",,,"School_type_private_playschool"
407,"VšĮ I. Lauciuvienės darželis mokykla „Dūzginėlio bitutės“","Dūzginėlio bitutės","195474138","L. Giros g. 44",,"-",,,"6067194","580374",,,"School_type_private_playschool"
408,"UAB „Pažinimo medis“","Pažinimo medis","300556726","Ozo g. 37","+37069122075","priemimas@pazinimo-medis.lt",,"","6064057","580101","25.242920","54.706530","School_type_private_playschool"
409,"Vilniaus tarptautinis prancūzų licėjus","Tarptautinis prancūzų licėjus","111967520","Šilo g. 13","+37068579969","info@lifv.lt",,,"6063840","584870","25.316840","54.703790","School_type_private_playschool"
410,"VšĮ Pal. J. Matulaičio šeimos pagalbos centras","VšĮ Pal. J. Matulaičio šeimos pagalbos centras","126366917","Šeškinės g. 65",,"-",,,"6065090","580035",,,"School_type_private_playschool"
411,"VšĮ „Saulės gojus“","Saulės gojus","300038662","J. Montvilo g. 29, Grigaičių k., Vilniaus r.","+370 69511526","administracija@saulesgojus.lt",,,"0","0",,,"School_type_private_playschool"
412,"Vilniaus krikščionių gimnazija","Krikščionių gimnazija","191709877","Gilužio g. 15",,"-",,,"6063564","575565",,,"School_type_private_playschool"
413,"VŠĮ Meridiano licėjus","VIMS – International Meridian School","300556174","M. Daukšos g. 7","+37052728725","info@vims.lt",,,"6060539","583363","25.292520","54.674400","School_type_private_playschool"
414,"VšĮ Tarptautinė Amerikos mokykla Vilniuje","VšĮ Tarptautinė Amerikos mokykla Vilniuje","111968960","Subačiaus g. 41",,"-",,,"6060804","583844",,,"School_type_private_playschool"
415,"VšĮ Vaiko šypsena","VšĮ Vaiko šypsena","302620362","Algimanto Petro Kavoliuko g. 2A",,"-",,,"6063164","578127",,,"School_type_private_playschool"
416,"VšĮ ""MS88""","MS88","304142231","Girulių g. 16","+37068426743","vilma.tumiene@gmail.com",,,"6069359","577173",,,"School_type_private_playschool"
417,"VšĮ „Mūsų pėdutės“","Mūsų pėdutės","304111570","Ežero g. 46, Antežerių k., Zujūnų sen., Vilniaus r.",,"-",,,"0","0",,,"School_type_private_playschool"
418,"VKEC darželis „Vikutis“","Vikutis","304083929","Palydovo g. 29",,"-",,,"6063584","591020",,,"School_type_private_playschool"
419,"VšĮ Saulės privati gimnazija","VšĮ Saulės privati gimnazija","191672717","Viršuliškių g. 103",,"-",,,"6063808","579613",,,"School_type_private_playschool"
420,"VšĮ „Katino dienelės“","Katino dienelės","304214225","Lobio g. 4","+37068887544","info@katinodieneles.lt",,,"6068595","581634","25.267970","54.747050","School_type_private_playschool"
421,"UAB vaikų darželis „Obuolių sodas“","Obuolių sodas","304140928","Įsruties g. 30",,"-",,,"6064481","576209",,,"School_type_private_playschool"
422,"VŠĮ Idėjų labirintas","VŠĮ Idėjų labirintas","304208375","Žirmūnų g. 79",,"-",,,"6065329","584130",,,"School_type_private_playschool"
423,"Viešoji įstaiga „GELTONŲ PLYTŲ KELIAS“","GELTONŲ PLYTŲ KELIAS","301694623","Antakalnio g. 66",,"-",,,"6064344","584591",,,"School_type_private_playschool"
424,"Asociacija „Menoklis“","Asociacija Menoklis","301151976","Žirgo g. 73","+37068252227","margi.arkliukai@gmail.com",,,"6065359","586068","25.335870","54.717240","School_type_private_playschool"
425,"UAB „Meteora“","Meteora","304245459","M. K. Čiurlionio g. 82A",,"-",,,"6061364","580858",,,"School_type_private_playschool"
426,"Vytauto Didžiojo universiteto Švietimo akademijos vaikų darželis Mažųjų akademija","Mažųjų akademija","111950396","T. Ševčenkos g. 31","+37061475428","mazuju.akademija@vdu.lt",,,"6060795","581296","25.260550","54.677030","School_type_private_playschool"
427,"Mažoji bendrija „Pasakų namukas“","Pasakų namukas","304221885","Laisvės pr. 77E","+37060591279","labas@pasakunamukas.lt",,,"6065794","579623","25.235980","54.722210","School_type_private_playschool"
428,"VŠĮ Mažyliai","VŠĮ Mažyliai","304292081","Kolektyvo g. 24","+37063930000","info@mazylis.eu",,,"6065874","582210","25.276150","54.722510","School_type_private_playschool"
429,"UAB „Mažieji stebuklai“","Mažieji stebuklai","304054870","Igno Šimulionio g. 5","+37062268184","maziejistebuklai@gmail.com",,,"6062672","578999","25.225460","54.694260","School_type_private_playschool"
430,"MB Ugdymo ir laisvalaikio centras „Aviliukas“","Aviliukas","303119646","Vinco Kudirkos g. 3, Vilnius","+37067287718","vaikustudija@yahoo.com",,,"6061459","581582",,,"School_type_private_playschool"
431,"VšĮ „Vilniaus humanistinė mokykla“","Vilniaus humanistinė mokykla","303655900","Konstitucijos pr. 11",,"-",,,"6062999","582205",,,"School_type_private_playschool"
432,"VŠĮ „Parko jonvabaliai“","Parko jonvabaliai","304184006","Karaliaučiaus g. 1A",,"-",,,"6063715","575646",,,"School_type_private_playschool"
433,"Viešoji įstaiga „Regnum“","Regnum","222243010","Trinapolio g. 11",,"-",,,"6066065","583013",,,"School_type_private_playschool"
434,"I.Į. Virš debesų","I.Į. Virš debesų","303853017","Filaretų g. 74A",,"-",,,"6062345","585173",,,"School_type_private_playschool"
435,"VšĮ Smėlio pilys","VšĮ Smėlio pilys","304215373","Skersinės Sodų 7-oji g. 15",,"-",,,"6070714","581986",,,"School_type_private_playschool"
436,"VšĮ „AGORA mokykla“","Šeimų darželis","304285165","Žirmūnų g. 84","+370 677 06196","info@agoramokykla.lt",,,"6066204","583945",,,"School_type_private_playschool"
437,"VŠĮ „Muzikos studija“","Muzikos studija","304147239","Rudausių g. 57","+37067625446","info@muzikalusdarzelis.lt",,,"6070608","588046","25.368150","54.764050","School_type_private_playschool"
438,"VŠĮ Mano abėcėlė","VŠĮ Mano abėcėlė","304517642","Gurių g. 127A","+37064571443","guriudarzelis@gmail.com",,,"6058182","585769","25.329120","54.652820","School_type_private_playschool"
439,"UAB Prasminga Jaunystė","Prasminga Jaunystė","304422799","Vytauto g. 25","+37065775777","info@prasmingavaikyste.lt",,,"6062365","581022","25.256740","54.691180","School_type_private_playschool"
440,"VŠĮ „Mažieji spinduliukai“","Mažieji spinduliukai","304554288","Liepų g. 11-2, Klevinė",,"-",,,"0","0",,,"School_type_private_playschool"
441,"VšĮ Upės pradinė mokykla","VšĮ Upės pradinė mokykla","304446323","Rato g. 71",,"-",,,"6067623","583244",,,"School_type_private_playschool"
442,"Mokykla „Sokratus“, UAB","Mokykla Sokratus","304433411","Liepyno g. 4",,"-",,,"6063057","580905",,,"School_type_private_playschool"
443,"Viešoji įstaiga „Gandrų lizdas“","Gandrų lizdas","302645554","Beržų g. 10, Riešė, Vilniaus r.",,"-",,,"0","0",,,"School_type_private_playschool"
444,"VŠĮ Teisinių inovacijų centras","VŠĮ Teisinių inovacijų centras","303483055","Balžio g. 39C",,"-",,,"6073710","592853",,,"School_type_private_playschool"
445,"VšĮ Naujųjų vaikų gojus","VšĮ Naujųjų vaikų gojus","304353488","Gervių g. 17",,"-",,,"6063320","580303",,,"School_type_private_playschool"
446,"VŠĮ Melkio mokykla","VŠĮ Melkio mokykla","303359698","A.Giedraičio g. 124, Melkio k.,Vilniaus r.",,"-",,,"0","0",,,"School_type_private_playschool"
447,"Všį Koriuko vaikai (Gabijos g. 38)","Všį Koriuko vaikai (Gabijos g. 38)","304219546","Papilėnų g. 17","860072353","darzeliskoriukas@gmail.com",,,"6064122","576441",,,"School_type_private_playschool"
448,"VŠĮ Mokymosi namai „Patirčių slėnis“","Patirčių slėnis","304552294","Birutės g. 16, Trakai",,"-",,,"0","0",,,"School_type_private_playschool"
449,"VšĮ „Linksmoji abėcėlė“","Linksmoji abėcėlė","304685857","Gurių g. 127A",,"-",,,"6058182","585769",,,"School_type_private_playschool"
450,"VŠĮ Svajonių darželis","Svajonių darželis","304034387","Gelvonų g. 23",,"-",,,"6065269","581209",,,"School_type_private_playschool"
451,"VŠĮ Kaladėlių miestelis","VŠĮ Kaladėlių miestelis","304140305","Eišiškių Sodų 6-oji g. 6",,"-",,,"6055062","580746",,,"School_type_private_playschool"
452,"VšĮ „Garso servisas“","Garso servisas","166920363","Aušros al. 15 A, Vilnius",,"-",,,"0","0",,,"School_type_private_playschool"
453,"VĮ Respublikinė Vilniaus Universitetinė ligoninė","VĮ Respublikinė Vilniaus Universitetinė ligoninė","124243848","Pušyno kel. 23","+37052169212","rvul@rvul.lt",,,"6066593","582705","25.284030","54.728880","School_type_private_playschool"
454,"VŠĮ Mažoji karalystė","VŠĮ Mažoji karalystė","304746121","Kęstučio g. 1-6, Vilnius","8 630 05545","mazojikaralyste@gmail.com",,,"0","0",,,"School_type_private_playschool"
455,"VŠĮ Mažieji šnekoriai","VŠĮ Mažieji šnekoriai","302659696","M. Indriliūno g. 31","+37065658920","info@maziejisnekoriai.lt",,,"6068559","580205",,,"School_type_private_playschool"
456,"VŠĮ Mūsų abėcėlė","VŠĮ Mūsų abėcėlė","304836405","Gurių g. 127A, Vilnius","863353446","abecelem@gmail.com",,,"0","0",,,"School_type_private_playschool"
457,"VŠĮ Skruzdėliukų kiemas","VŠĮ Skruzdėliukų kiemas","304794244","Stalupėnų g. 30, Vilnius","861499617","k.baksiene@gmail.com",,,"0","0",,,"School_type_private_playschool"
458,"MB MOKSLO TVIRTOVĖ","MB MOKSLO TVIRTOVĖ","304731429","Lūkesčių g. 35","+37061125205","labas@mylimamokykla.lt",,,"6059403","576896","25.191980","54.665220","School_type_private_playschool"
459,"UAB „Baltų šalis“","Baltų šalis","304782053","Aukštagirio g. 18","+37065759549","info@baltusalele.lt",,,"6067794","587068","25.352120","54.738940","School_type_private_playschool"
460,"VšĮ „Bamblys“","Bamblys (Taškius Centre, Taškius Filaretuose)","302303223","Konstitucijos pr. 25","+37069139655","info@taskius.lt","www.taskius.lt",,"6063232","581703",,,"School_type_private_playschool"
461,"UAB „Taškius“ (Taškiaus mokslo ir menų mokykla)","Taškius (Taškiaus mokslo ir menų mokykla)","304540865","Arklių g. 18","+37069139655","info@taskius.lt","www.taskius.lt",,"6060682","582959","25.286300","54.675750","School_type_primary_school"
462,"Vilniaus lopšelis-darželis „Malūnėlis“","Malūnėlis","304111905","Popieriaus g. 7","+370 5 2 55 22 95","rastine@malunelis.vilnius.lm.lt","http://www.malunelis.vilnius.lm.lt/","7.00-19.00","6071178","585719",,,"School_type_playschool"
463,"VŠĮ vedinis vaikų darželis „Dvaraka“","Dvaraka","304764190","Vinco Krėvės g. 8","+37068777927","darzelis@dvaraka.lt",,,"6060438","576885","25.192080","54.674520","School_type_private_playschool"
464,"UAB KITOKS DARŽELIS","KITOKS DARŽELIS","304957143","Augusto Šleicherio g. 9","+370 685 17976","info@spalvuplaneta.lt",,,"6054867","579555","25.231950","54.624060","School_type_private_playschool"
465,"VšĮ ""Pėdutės"" vaikų lopšelis darželis","Pėdutės","304974491","Nemenčinės pl. 12A, LT 10102 Vilnius","+37061567031","aivajg@yahoo.com",,,"0","0",,,"School_type_private_playschool"
466,"UAB “Po sparneliu“","UAB “Po sparneliu“","304834888","Vydūno g. 18","+37065174660","posparneliu@gmail.com",,,"6064099","575826","25.176620","54.707560","School_type_private_playschool"
467,"VšĮ „Barborytė“","Barborytė","305142501","Gabijos g. 2","+37060106013","busauskiene@gmail.com",,,"6067189","579285","25.231110","54.734790","School_type_private_playschool"
468,"VŠĮ Mokymo centras „Neozebra“","Neozebra","304536596","Žvejų g. 14A","8 661 05638 ","doc@neozebra.com",,,"0","0",,,"School_type_private_playschool"
469,"Viešoji įstaiga „Karaliukų akademija“","Karaliukų akademija","304831867","Architektų g. 192","+370 674 60794","ausragudyniene@gmail.com",,,"6061187","578542","25.217970","54.680990","School_type_private_playschool"
470,"VšĮ Gedimino miesto mokykla","VšĮ Gedimino miesto mokykla","304925206","Gervėčių g. 4","+37061255500","info@gediminomokykla.lt",,,"6060511","583861","25.300230","54.674060","School_type_private_playschool"
471,"Viešoji įstaiga “Vilniaus tarptautinė mokykla”","Viešoji įstaiga “Vilniaus tarptautinė mokykla”","300030249","Rusų g. 3","+370 698 83 918","admin@vischool.lt",,,"6061377","583241","25.290860","54.681950","School_type_private_playschool"
472,"Šv. Juozapo mokykla","Šv. Juozapo mokykla","302627435","Jeruzalės g. 21","+37064534604","rastine@juozapomokykla.lt",,,"6068307","582338","25.278820","54.744340","School_type_private_playschool"
473,"MB “Katino dienelės LT”","Katino dienelės","305207358","Karių kapų g. 20","+37068887544","info@katinodieneles.lt",,,"6063385","584854",,,"School_type_private_playschool"
474,"MB “Univesitetas mažiemus”","Univesitetas mažiemus","304957289","Babinių Sodų 27-oji g. 5","+370 614 71057","maziemus@gmail.com",,,"6071332","587500","25.359880","54.770640","School_type_private_playschool"
475,"MB „Daržiukas“","Daržiukas","305157460","Ateities g. 11","+37068476449","888daiva@gmail.com",,,"6067532","581541","25.266230","54.737510","School_type_private_playschool"
476,"VšĮ Mįsliaus Dirbtuvės","VšĮ Mįsliaus Dirbtuvės","305237472","Dailidžių g. 22A, Vilnius","+37062159641","misliausdirbtuves@gmail.com","www.misliausdirbtuves.lt",,"6062072","584794","25.315150","54.687930","School_type_private_playschool"
477,"UAB The British School of Vilnius","UAB The British School of Vilnius","304793605","Nemenčinės pl. 48","+37052338855","admissions@britishschool.lt",,,"6067264","586114","25.337150","54.734340","School_type_private_playschool"
479,"VŠĮ Pasakų namukas plius","VŠĮ Pasakų namukas plius","305438849","Algimanto Petro Kavoliuko g. 2A","8 605 91279","labas@pasakunamukas.lt",,,"6063164","578127",,,"School_type_private_playschool"
480,"Mokykla “Eureka“ UAB","Mokykla “Eureka“ UAB","304837382","Aludarių g. 3","+37065788815","vilnius@eurekamokykla.lt","eurekamokykla.lt","","6061860","581607",,,"School_type_private_playschool"
481,"UAB „Erudito licėjus“","Erudito licėjus (Aguonų g. 26)","304228673","Aguonų g. 26","+37065788830","vilnius@erudito.lt",,"08:00-16:00","6060426","582433","25.278070","54.673530","School_type_private_playschool"
482,"MB “Buratino“ mokyklėlė","Buratino mokyklėlė","304856678","Europos Parko g. 7",,"buratinomokyklele@yahoo.com",,"","6074963","586864",,,"School_type_private_playschool"
483,"MB MYLIMUKŲ DARŽELIS","MYLIMUKŲ DARŽELIS","305586399","Antakalnio g. 4A","+37061125205 ","labas@mylimukudarzelis.lt",,"","6062776","584150",,,"School_type_private_playschool"
484,"MB Berželių sodas","MB Berželių sodas","305587960","Girulių g. 10",,"berzeliusodas@gmail.com",,"","6067565","578353",,,"School_type_private_playschool"
485,"UAB “Apvalaus kvadrato mokykla”","UAB “Apvalaus kvadrato mokykla”","304995247","Statybininkų g. 4","861003558","laura@akmokykla.lt",,"","6060419","581343",,,"School_type_private_playschool"
486,"VšĮ “Auginu vaiką“","VšĮ “Auginu vaiką“","305541048","Ulonų g. 3","+37061820447","auginuvaika.adm@gmail.com",,"","6064338","583225","25.291460","54.708550","School_type_private_playschool"
487,"Vilniaus Šaltinio pagrindinė mokykla","Šaltinio pagrindinė mokykla","190982862","Nemenčinės pl. 16","+370 5 276 8772","saltinio.rastine@gmail.com","http://www2418.vu.lt/","8.00-17.00","6066500","585337",,,"School_type_playschool"
488,"UAB Royal Russell School Vilnius","UAB Royal Russell School Vilnius","305626096","Šaltinių g. 12","+37065855386","info@littlecometsnursery.lt",,,"6060615","582295",,,"School_type_private_playschool"
489,"VŠĮ „Smalsučių slėnis“","Smalsučių slėnis (Sembos g. 12)","305707210","Sembos g. 12","+37061208509","alma.but@gmail.com",,,"6065302","574586","25.157680","54.718550","School_type_private_playschool"
490,"UAB","UAB","30","Bajorų kel. 7A-61","+370 69037854","mislius.smalsusvaikai@gmail.com",,,"0","0",,,
491,"UAB Mįslius","UAB Mįslius","305696116","Bajorų kel. 7A-61","+370 69037854","mislius.smalsusvaikai@gmail.com",,,"0","0",,,"School_type_private_playschool"
495,"VMSA test","VMSA test","111","Gelvonų g. 2A","+37065848929","dovile.krekenaite@vilnius.lt",,,"6064637","580944","25.256160","54.711600","School_type_playschool"
496,"MB Koriukai","MB Koriukai","305727412","Ateities g. 11","+370 689 11199","info@koriukai.lt",,,"6067529","581531","25.266080","54.737490","School_type_private_playschool"
497,"UAB TEMEM, technologijų ir menų mokykla","UAB TEMEM, technologijų ir menų mokykla","305789645","Rudausių g. 57","+37067625446","info@temem.lt",,,"6070608","588046","25.368150","54.764050","School_type_mainstream,School_type_private_playschool"
498,"UAB „Klaužados“","Klaužados","305822586","Purienų g. 6","+37060692080","zivile@darzelisklauzada.lt",,,"6066411","590877","25.410810","54.725840","School_type_private_playschool"
499,"Licėjus „Sokratus“, VŠĮ","Sokratus","305635451","Klaipėdos g. 3","+37060258831","info@sokratus.lt",,,"6061346","582431","25.278300","54.681790","School_type_private_playschool"
500,"UAB „Basa pieva“","Basa pieva","303298918","Savanorių pr. 1","+370659 56589","info@basapieva.lt",,,"6061062","581129","25.258040","54.679460","School_type_private_playschool"
501,"VŠĮ Šeimos ugdymo centras","VŠĮ Šeimos ugdymo centras","305413415","Palydovo g. 17","+37068408161","seimosugdymocentras@gmail.com",,,"6063367","590926","25.410620","54.698490","School_type_private_playschool"
502,"UAB Geresnė mokykla","UAB Geresnė mokykla","305664168","Žygio g. 97A","+37068331033","info@mokyklavaikams.lt",,,"6064591","583448","25.294990","54.710780","School_type_private_playschool"
504,"MB Katino dienelės mokykla","MB Katino dienelės mokykla","305696618","Laisvės pr. 85A","+37068887544","info@katinodieneles.lt",,,"6065913","579659","25.236570","54.723270","School_type_private_playschool"
505,"VŠĮ Varnų sala","VŠĮ Varnų sala","305225071","V. Nagevičiaus g. 3","+370606 68611","prieplauka@varnusala.lt",,,"6064293","583740","25.299450","54.708060","School_type_private_playschool"
506,"VšĮ  Žaidimų  laboratorija","VšĮ  Žaidimų  laboratorija","305696511","Ateities g. 7","+370676 22905","zaidimulaboratorija@gmail.com",,,"6067596","581646","25.267880","54.738070","School_type_private_playschool"
508,"Vilniaus Vydūno progimnazija","Vydūno progimnazija","306009596","Įsruties g. 3","+37060012345","rastine@vydunoprogimnazija.lm.lt",,,"6063661","576126","25.181170","54.703580","School_type_mainstream"
509,"UAB Atradimų skrynia","UAB Atradimų skrynia","306006714","Skroblų g. 15","+37060021816","atradimuskrynia@gmail.com",,,"6060033","580882","25.253920","54.670260","School_type_private_playschool"
510,"UAB Stembridge LT","UAB Stembridge LT","305890669","V. Nagevičiaus g. 3","+37066946472","hello@stembridge.lt",,,"6064293","583740","25.299450","54.708060","School_type_private_playschool"
512,"Marinos Mižigurskajos privati gimnazija","Marinos Mižigurskajos privati gimnazija","191713199","Darželio g. 7","+37060645520","mizgimnazija@gmail.com",,,"6062328","591333","25.416620","54.689080","School_type_private_playschool"
513,"UAB ""Majaus sapnas""","UAB ""Majaus sapnas""","305915122","Vilkynės g. 23","+37069810260","majaussapnas@gmail.com",,,"6071660","588055","25.368610","54.773490","School_type_private_playschool"
514,"„Skonio ponas“, MB","Skonio ponas","305710174","Europos Parko g. 36","+37060106013","skonioponas@gmail.com",,,"6075214","586808","25.350290","54.805630","School_type_private_playschool"
